"// Phenotype data set from Mouse Phenome Database (phenome.jax.org)",,,,,,,,
"// Data set: Wiltshire3    Title: Drug study: Neurobiochemical analytes in response to chronic fluoxetine treatment in males of 30 inbred mouse strains    Year: 2011",,,,,,,,
"// List of strain means and summary statistics",,,,,,,,,,,
"// For more info on these data visit phenome.jax.org and type Wiltshire3 into search box",,,,,,,,,,
,,,,,,,,,,,
measnum,varname,strain,sex,mean,sd,sem,nmice,cv,zscore,,,
38106,APOD_index,"BALB/cJ",m,2.72,0,0,3,0,0.04
38106,APOD_index,"BTBR T<+> Itpr3<tf>/J",m,4.22,0,0,3,0,0.27
38106,APOD_index,"BUB/BnJ",m,-0.599,0,0,3,0,-0.47
38106,APOD_index,"C3H/HeJ",m,0.460,0,0,3,0,-0.31
38106,APOD_index,"C57BL/6J",m,4.13,0,0,3,0,0.26
38106,APOD_index,"C57BLKS/J",m,0.0370,0,0,3,0,-0.37
38106,APOD_index,"C57BR/cdJ",m,3.00,0,0,3,0,0.08
38106,APOD_index,"C58/J",m,1.21,0,0,3,0,-0.19
38106,APOD_index,"CBA/J",m,4.54,0,0,3,0,0.32
38106,APOD_index,"CE/J",m,5.21,0,0,3,0,0.42
38106,APOD_index,"DBA/2J",m,4.53,0,0,3,0,0.32
38106,APOD_index,"FVB/NJ",m,4.80,0,0,3,0,0.36
38106,APOD_index,"I/LnJ",m,2.93,0,0,3,0,0.07
38106,APOD_index,"LG/J",m,5.64,0,0,3,0,0.49
38106,APOD_index,"LP/J",m,-18.4,0,0,3,0,-3.21
38106,APOD_index,"MA/MyJ",m,10.9,0,0,3,0,1.30
38106,APOD_index,"MRL/MpJ",m,7.36,0,0,3,0,0.75
38106,APOD_index,"NOD/ShiLtJ",m,7.11,0,0,3,0,0.72
38106,APOD_index,"NOR/LtJ",m,11.3,0,0,3,0,1.36
38106,APOD_index,"NZB/BlNJ",m,4.92,0,0,3,0,0.38
38106,APOD_index,"NZW/LacJ",m,-17.5,0,0,3,0,-3.07
38106,APOD_index,"P/J",m,6.26,0,0,3,0,0.58
38106,APOD_index,"PL/J",m,5.28,0,0,3,0,0.43
38106,APOD_index,"RIIIS/J",m,-0.683,0,0,3,0,-0.48
38106,APOD_index,"SJL/J",m,3.96,0,0,3,0,0.23
38106,APOD_index,"SM/J",m,6.42,0,0,3,0,0.61
38106,APOD_index,"SWR/J",m,4.91,0,0,3,0,0.38
38107,BAG1_cont,"129S1/SvImJ",m,0.153,0.00600,0.00346,3,0.0392,-1.33
38107,BAG1_cont,"A/J",m,0.168,0.00800,0.00462,3,0.0476,-0.48
38107,BAG1_cont,"AKR/J",m,0.168,0.00700,0.00404,3,0.0417,-0.48
38107,BAG1_cont,"BALB/cJ",m,0.173,0.00600,0.00346,3,0.0347,-0.19
38107,BAG1_cont,"BTBR T<+> Itpr3<tf>/J",m,0.191,0.00600,0.00346,3,0.0314,0.83
38107,BAG1_cont,"BUB/BnJ",m,0.188,0.00600,0.00346,3,0.0319,0.66
38107,BAG1_cont,"C3H/HeJ",m,0.166,0.0100,0.00577,3,0.0602,-0.59
38107,BAG1_cont,"C57BL/6J",m,0.145,0.00900,0.00520,3,0.0621,-1.78
38107,BAG1_cont,"C57BLKS/J",m,0.180,0.0100,0.00577,3,0.0556,0.20
38107,BAG1_cont,"C57BR/cdJ",m,0.162,0.00900,0.00520,3,0.0556,-0.82
38107,BAG1_cont,"C58/J",m,0.179,0.0130,0.00751,3,0.0726,0.15
38107,BAG1_cont,"CBA/J",m,0.196,0.00700,0.00404,3,0.0357,1.11
38107,BAG1_cont,"CE/J",m,0.152,0.00600,0.00346,3,0.0395,-1.39
38107,BAG1_cont,"DBA/2J",m,0.147,0.00500,0.00289,3,0.0340,-1.67
38107,BAG1_cont,"FVB/NJ",m,0.180,0.0110,0.00635,3,0.0611,0.20
38107,BAG1_cont,"I/LnJ",m,0.161,0.00400,0.00231,3,0.0248,-0.88
38107,BAG1_cont,"LG/J",m,0.175,0.00900,0.00520,3,0.0514,-0.08
38107,BAG1_cont,"LP/J",m,0.186,0.00700,0.00404,3,0.0376,0.54
